frame_id,rtsp_capture_ms,yolo_inference_ms,fusion_geometry_ms,total_pipeline_ms
189,0.52,16.45,208.97,534.6
190,0.23,2.83,47.64,378.27
191,0.2,0.58,37.32,72.76
192,0.14,1.25,42.24,89.21
193,0.18,0.32,33.24,85.61
194,0.65,4.11,183.15,492.29
195,0.88,2.04,53.22,106.29
196,1.03,6.69,50.22,99.01
197,8.78,42.48,183.09,637.07
198,0.25,1.66,46.15,99.26
199,1.07,2.24,118.98,190.63
200,0.19,5.15,87.73,134.11
201,0.63,0.76,38.43,83.51
202,0.54,1.0,38.35,71.99
203,0.2,0.11,60.85,138.83
204,0.37,2.8,60.21,116.27
205,0.23,2.25,31.07,74.51
206,0.19,1.08,41.09,85.36
207,0.14,0.23,32.95,83.57
208,0.15,1.26,42.69,70.63
209,0.15,0.47,32.31,67.85
210,0.14,1.36,37.78,75.79
211,0.18,0.26,31.03,57.74
212,0.21,1.07,35.97,74.41
213,0.17,0.45,30.99,62.12
214,0.13,0.91,38.12,72.8
215,9.26,3.7,207.84,655.58
216,1.44,2.69,53.36,468.65
217,0.41,0.44,29.11,68.19
218,8.25,16.47,148.54,474.48
219,0.21,0.44,42.18,72.6
220,2.15,16.95,238.57,834.27
221,0.29,0.68,47.9,85.65
222,0.15,1.12,32.55,69.04
223,0.18,0.25,48.39,91.65
224,0.64,3.42,44.82,86.03
225,0.35,0.37,24.23,49.23
226,0.13,1.12,38.67,75.05
227,0.14,0.25,29.77,59.6
228,6.09,28.62,248.45,849.78
229,0.2,0.36,42.79,99.59
230,0.13,1.22,36.67,67.99
231,0.21,0.25,42.45,76.03
232,0.14,0.81,32.89,70.57
233,0.25,0.25,28.1,75.99
234,0.15,1.06,36.4,69.73
235,0.14,0.27,25.28,59.18
236,0.13,0.91,34.07,74.08
237,0.19,0.28,29.32,49.46
238,0.13,1.36,49.42,83.01
239,0.15,0.25,39.5,83.19
240,0.13,0.87,30.66,68.07
241,0.15,0.26,26.94,58.61
242,0.14,1.18,35.59,70.42
243,0.15,0.27,44.59,114.12
244,0.18,43.85,69.32,184.99
245,0.41,0.73,242.22,517.9
246,2.64,9.24,71.58,175.4
247,0.23,0.16,75.3,150.17
248,0.26,98.79,57.47,230.91
249,1.33,0.18,62.3,141.7
250,0.51,41.2,47.3,137.37
251,2.59,4.26,42.08,101.62
252,0.83,5.61,215.52,672.83
253,0.62,0.47,49.69,525.35
254,0.23,2.57,51.2,131.04
255,0.96,0.46,53.56,103.27
256,0.22,27.69,224.0,765.67
257,0.17,0.48,35.18,423.84
258,1.15,1.61,70.77,109.67
259,0.31,0.39,37.8,74.37
260,2.63,43.53,236.95,781.49
261,0.28,4.14,46.15,100.71
262,0.16,1.19,36.23,76.96
263,0.16,0.31,40.92,88.8
264,0.16,0.97,32.43,69.43
265,0.18,0.27,25.66,55.66
266,0.17,1.38,40.37,74.92
267,0.17,0.39,27.31,62.69
268,0.17,1.21,38.25,73.1
269,0.25,0.44,24.44,53.66
270,0.17,1.34,36.31,73.76
271,0.39,0.79,31.98,70.22
272,0.16,1.38,32.36,67.34
273,0.16,0.26,36.14,68.15
274,0.17,1.2,42.34,77.05
275,0.17,0.27,41.47,99.66
276,0.29,4.36,54.37,109.77
277,1.03,5.34,50.63,140.7
278,1.49,13.79,68.01,137.54
279,0.84,1.4,65.86,113.53
280,1.76,3.69,47.65,96.26
281,0.51,1.03,47.88,81.1
282,0.25,1.44,44.05,85.45
283,0.19,0.28,42.29,82.26
284,0.26,1.16,40.41,76.93
285,0.2,0.44,52.45,84.45
286,0.46,8.31,250.37,600.06
287,0.28,0.88,77.62,140.12
288,1.04,13.14,55.08,118.69
289,1.52,1.37,231.88,803.47
290,0.26,23.14,66.52,209.03
291,0.3,2.39,91.05,318.06
292,0.38,5.9,74.73,129.04
293,1.07,3.26,67.09,130.7
294,0.9,12.01,81.98,137.36
295,1.35,1.84,48.54,126.3
296,0.68,3.36,66.57,120.12
297,1.22,1.19,54.92,95.78
298,7.76,14.21,239.78,696.4
299,0.86,1.25,52.27,95.41
300,0.31,16.95,236.08,797.78
